800, 20.25, 479, 0, 590, 1510
820, 20.25, 479, 0, 591, 1520
810, 20.25, 479, 0, 591, 1530
799, 20.25, 479, 0, 591, 1540
822, 20.25, 479, 0, 591, 1550
804, 20.25, 479, 0, 590, 1560
816, 20.25, 479, 0, 591, 1570
814, 20.25, 479, 0, 591, 1580
800, 20.25, 479, 0, 590, 1590
813, 20.25, 479, 0, 591, 1600
810, 20.25, 479, 0, 591, 1610
809, 20.25, 480, 0, 591, 1620
805, 20.25, 479, 0, 590, 1630
819, 20.25, 479, 0, 590, 1640
798, 20.25, 479, 0, 590, 1650
815, 20.25, 479, 0, 591, 1660
813, 20.25, 480, 0, 591, 1670
797, 20.25, 479, 0, 591, 1680
820, 20.25, 479, 0, 591, 1690
796, 20.25, 479, 0, 591, 1700
811, 20.25, 479, 0, 591, 1710
819, 20.25, 480, 0, 591, 1720
799, 20.58, 480, 1, 591, 1730
812, 20.25, 479, 1, 591, 1740
817, 20.25, 479, 1, 591, 1750
817, 20.25, 479, 1, 591, 1760
817, 20.25, 479, 1, 590, 1770
817, 20.25, 479, 1, 590, 1780
808, 20.58, 479, 1, 591, 1790
795, 20.58, 479, 1, 591, 1800
818, 20.58, 479, 1, 590, 1810
795, 20.25, 479, 1, 591, 1820
819, 20.25, 479, 1, 590, 1830
802, 20.58, 479, 1, 590, 1840
794, 20.25, 479, 1, 591, 1850
799, 20.58, 479, 1, 591, 1860
809, 20.25, 479, 1, 591, 1870
822, 20.25, 479, 1, 590, 1880
815, 20.58, 479, 1, 591, 1890
802, 20.25, 479, 1, 591, 1900
798, 20.25, 479, 1, 591, 1910
799, 20.25, 479, 1, 591, 1920
814, 20.58, 480, 1, 591, 1930
823, 20.58, 480, 1, 591, 1940
821, 20.58, 479, 1, 591, 1950
803, 20.58, 479, 1, 591, 1960
804, 20.58, 479, 1, 590, 1970
813, 20.58, 479, 1, 590, 1980
822, 20.58, 480, 1, 590, 1990
822, 20.58, 480, 1, 591, 2000
821, 20.58, 479, 1, 591, 2010
820, 20.58, 479, 1, 591, 2020
822, 20.58, 479, 1, 591, 2030
821, 20.58, 479, 1, 591, 2040
821, 20.58, 479, 1, 591, 2050
822, 20.58, 479, 1, 591, 2060
820, 20.58, 479, 1, 591, 2070
821, 20.58, 479, 1, 591, 2080
822, 20.58, 479, 1, 591, 2090
819, 20.58, 480, 1, 590, 2100
818, 20.58, 479, 1, 591, 2110
812, 20.58, 479, 1, 590, 2120
808, 20.58, 479, 1, 591, 2130
802, 20.58, 479, 1, 591, 2140
802, 20.25, 479, 1, 590, 2150
816, 20.58, 479, 1, 590, 2160
815, 20.58, 479, 1, 591, 2170
818, 20.58, 480, 1, 591, 2180
814, 20.58, 480, 1, 590, 2190
804, 20.58, 479, 1, 590, 2200
800, 20.58, 479, 1, 590, 2210
799, 20.58, 479, 1, 591, 2220
816, 20.58, 479, 1, 591, 2230
817, 20.58, 479, 1, 591, 2240
809, 20.58, 479, 1, 591, 2250
810, 20.58, 480, 1, 591, 2260
798, 20.58, 479, 1, 590, 2270
799, 20.58, 479, 1, 591, 2280
795, 20.58, 479, 1, 590, 2290
793, 20.58, 479, 1, 591, 2300
792, 20.58, 480, 1, 591, 2310
802, 20.58, 479, 1, 591, 2320
814, 20.58, 479, 1, 591, 2330
819, 20.58, 479, 1, 590, 2340
817, 20.58, 479, 1, 590, 2350
817, 20.58, 479, 1, 591, 2360
818, 20.58, 479, 1, 590, 2370
814, 20.58, 479, 1, 591, 2380
818, 20.58, 479, 1, 590, 2390
814, 20.58, 480, 1, 591, 2400
818, 20.58, 479, 1, 591, 2410
814, 20.58, 479, 1, 591, 2420
795, 20.58, 479, 1, 591, 2430
809, 20.58, 479, 1, 590, 2440
805, 20.58, 479, 1, 591, 2450
817, 20.58, 479, 1, 590, 2460
816, 20.58, 479, 1, 591, 2470
807, 20.58, 479, 1, 591, 2480
795, 20.58, 480, 1, 590, 2490
819, 20.58, 479, 1, 591, 2500
799, 20.58, 479, 1, 590, 2510
814, 20.58, 479, 1, 591, 2520
795, 20.58, 480, 1, 590, 2530
800, 20.58, 479, 1, 590, 2540
820, 20.58, 479, 1, 591, 2550
792, 20.58, 479, 1, 590, 2560
818, 20.58, 479, 1, 591, 2570
799, 20.58, 479, 1, 590, 2580
795, 20.58, 480, 1, 591, 2590
813, 20.58, 479, 0, 590, 2600
819, 20.58, 479, 0, 590, 2610
818, 20.25, 479, 0, 590, 2620
816, 20.58, 479, 0, 590, 2630
803, 20.58, 479, 0, 590, 2640
794, 20.25, 479, 0, 590, 2650
794, 20.58, 479, 0, 590, 2660
793, 20.58, 479, 0, 591, 2670
811, 20.58, 479, 0, 590, 2680
813, 20.58, 479, 0, 590, 2690
809, 20.58, 479, 0, 591, 2700
793, 20.58, 480, 0, 591, 2710
816, 20.58, 479, 0, 590, 2720
796, 20.58, 479, 0, 591, 2730
818, 20.25, 479, 0, 591, 2740
794, 20.58, 479, 0, 591, 2750
804, 20.58, 479, 0, 591, 2760
819, 20.25, 479, 0, 591, 2770
813, 20.25, 479, 0, 591, 2780
811, 20.58, 479, 0, 590, 2790
793, 20.58, 479, 0, 591, 2800
817, 20.58, 479, 0, 591, 2810
795, 20.58, 480, 0, 590, 2820
792, 20.25, 479, 0, 590, 2830
811, 20.25, 479, 0, 591, 2840
801, 20.58, 479, 0, 591, 2850
799, 20.25, 479, 0, 590, 2860
812, 20.58, 479, 0, 591, 2870
794, 20.25, 479, 0, 591, 2880
810, 20.25, 479, 0, 590, 2890
818, 20.58, 479, 0, 590, 2900
797, 20.58, 479, 0, 590, 2910
813, 20.25, 479, 0, 591, 2920
793, 20.25, 479, 0, 590, 2930
803, 20.58, 479, 0, 590, 2940
818, 20.58, 480, 0, 590, 2950
813, 20.58, 479, 0, 590, 2960
794, 20.25, 479, 0, 590, 2970
818, 20.25, 479, 0, 591, 2980
811, 20.25, 479, 0, 591, 2990
796, 20.25, 479, 0, 590, 3000
815, 20.25, 479, 0, 591, 3010
792, 20.25, 479, 0, 591, 3020
817, 20.25, 479, 0, 590, 3030
806, 20.25, 479, 0, 591, 3040
792, 20.25, 479, 0, 590, 3050
795, 20.25, 479, 0, 590, 3060
803, 20.25, 479, 0, 590, 3070
818, 20.25, 479, 0, 590, 3080
793, 20.25, 479, 0, 591, 3090
813, 20.25, 479, 0, 590, 3100
795, 20.25, 479, 0, 590, 3110
811, 20.25, 479, 0, 590, 3120
802, 20.25, 479, 0, 590, 3130
795, 20.25, 479, 0, 591, 3140
806, 20.25, 479, 0, 590, 3150
816, 20.25, 479, 0, 591, 3160
819, 20.25, 478, 0, 589, 3170
799, 20.25, 479, 0, 590, 3180
796, 20.25, 479, 0, 590, 3190
818, 20.25, 479, 0, 591, 3200
796, 20.25, 480, 0, 590, 3210
801, 20.25, 479, 0, 591, 3220
818, 20.25, 479, 0, 590, 3230
814, 20.25, 479, 0, 591, 3240
818, 20.25, 479, 0, 591, 3250
809, 20.25, 479, 0, 591, 3260
808, 20.25, 479, 0, 590, 3270
