721702, 20.58, 757, 1, 611, 0
717, 20.58, 757, 1, 611, 10
709, 20.58, 757, 1, 611, 20
701, 20.58, 757, 1, 611, 30
712, 20.58, 757, 1, 611, 40
713, 20.58, 757, 1, 611, 50
703, 20.58, 757, 1, 611, 60
699, 20.58, 757, 1, 611, 70
702, 20.58, 757, 1, 611, 80
715, 20.58, 756, 1, 610, 90
700, 20.58, 757, 1, 611, 100
715, 20.58, 756, 1, 611, 110
706, 20.58, 757, 1, 611, 120
708, 20.58, 757, 1, 611, 130
717, 20.58, 756, 1, 611, 140
703, 20.58, 757, 1, 611, 150
697, 20.58, 757, 1, 610, 160
699, 20.58, 757, 1, 611, 170
716, 20.58, 756, 1, 611, 180
697, 20.58, 757, 1, 611, 190
707, 20.58, 757, 1, 611, 200
716, 20.58, 757, 1, 611, 210
714, 20.58, 757, 1, 611, 220
710, 20.58, 757, 1, 611, 230
704, 20.58, 757, 1, 611, 240
696, 20.58, 757, 1, 611, 250
700, 20.58, 756, 1, 611, 260
716, 20.58, 757, 1, 611, 270
703, 20.58, 757, 1, 611, 280
707, 20.58, 757, 1, 611, 290
707, 20.58, 756, 1, 611, 300
715, 20.58, 757, 1, 611, 310
707, 20.58, 756, 1, 611, 320
704, 20.58, 757, 1, 611, 330
697, 20.58, 757, 1, 611, 340
709, 20.58, 757, 1, 611, 350
713, 20.58, 757, 1, 611, 360
708, 20.58, 757, 1, 611, 370
695, 20.58, 757, 1, 611, 380
701, 20.58, 757, 1, 611, 390
710, 20.58, 757, 1, 611, 400
698, 20.58, 757, 1, 611, 410
707, 20.58, 757, 1, 611, 420
710, 20.58, 756, 1, 611, 430
713, 20.58, 757, 1, 611, 440
704, 20.58, 757, 1, 611, 450
697, 20.58, 757, 1, 611, 460
707, 20.58, 756, 1, 611, 470
713, 20.58, 757, 1, 611, 480
703, 20.58, 756, 1, 611, 490
696, 20.58, 757, 1, 611, 500
697, 20.58, 757, 1, 611, 510
703, 20.58, 756, 1, 611, 520
712, 20.58, 756, 1, 611, 530
702, 20.58, 757, 0, 610, 540
688, 20.58, 756, 0, 611, 550
703, 20.58, 757, 0, 611, 560
698, 20.58, 757, 0, 611, 570
697, 20.58, 757, 0, 611, 580
687, 20.58, 757, 0, 611, 590
705, 20.58, 757, 0, 611, 600
686, 20.58, 757, 0, 611, 610
702, 20.58, 756, 0, 611, 620
695, 20.58, 757, 0, 611, 630
688, 20.58, 757, 0, 611, 640
707, 20.58, 756, 0, 611, 650
695, 20.58, 756, 0, 611, 660
695, 20.58, 756, 0, 611, 670
706, 20.58, 757, 0, 611, 680
688, 20.58, 757, 0, 611, 690
706, 20.58, 757, 0, 611, 700
690, 20.58, 757, 0, 611, 710
694, 20.58, 757, 0, 611, 720
707, 20.58, 757, 0, 611, 730
693, 20.58, 757, 0, 611, 740
699, 20.58, 757, 0, 610, 750
706, 20.58, 757, 0, 611, 760
693, 20.58, 756, 0, 610, 770
687, 20.58, 757, 0, 609, 780
696, 20.58, 757, 0, 611, 790
702, 20.58, 756, 0, 611, 800
696, 20.58, 757, 0, 611, 810
686, 20.58, 756, 0, 611, 820
705, 20.58, 757, 0, 611, 830
